day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d
117 21   963.8 0.000E+00  90 0.508E-02 0.508E-02 -.690E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   963.8 0.000E+00  89 0.505E-02 0.505E-02 -.783E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   963.8 0.000E+00  88 0.465E-02 0.464E-02 -.210E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   964.9 0.000E+00  94 0.287E-02 0.287E-02 -.548E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   964.9 0.000E+00  93 0.447E-02 0.447E-02 -.197E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   964.9 0.000E+00  92 0.628E-02 0.628E-02 -.405E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   964.9 0.000E+00  91 0.726E-02 0.726E-02 -.588E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   964.9 0.000E+00  90 0.508E-02 0.508E-02 -.690E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   964.9 0.000E+00  89 0.505E-02 0.505E-02 -.783E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   964.9 0.000E+00  88 0.464E-02 0.464E-02 -.210E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   966.1 0.000E+00  94 0.287E-02 0.287E-02 -.547E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   966.1 0.000E+00  93 0.447E-02 0.447E-02 -.197E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   966.1 0.000E+00  92 0.628E-02 0.628E-02 -.405E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   966.1 0.000E+00  91 0.726E-02 0.726E-02 -.587E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   966.1 0.000E+00  90 0.508E-02 0.508E-02 -.689E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   966.1 0.000E+00  89 0.505E-02 0.505E-02 -.783E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   966.1 0.000E+00  88 0.464E-02 0.464E-02 -.210E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   967.8 0.000E+00  94 0.287E-02 0.287E-02 -.547E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   967.8 0.000E+00  93 0.447E-02 0.447E-02 -.197E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   967.8 0.000E+00  92 0.628E-02 0.628E-02 -.405E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   967.8 0.000E+00  91 0.726E-02 0.726E-02 -.587E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   967.8 0.000E+00  90 0.508E-02 0.508E-02 -.689E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   967.8 0.000E+00  89 0.505E-02 0.505E-02 -.782E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   967.8 0.000E+00  88 0.464E-02 0.464E-02 -.210E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   969.5 0.000E+00  94 0.287E-02 0.286E-02 -.546E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   969.5 0.000E+00  93 0.447E-02 0.447E-02 -.196E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   969.5 0.000E+00  92 0.628E-02 0.628E-02 -.404E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   969.5 0.000E+00  91 0.726E-02 0.726E-02 -.587E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   969.5 0.000E+00  90 0.508E-02 0.508E-02 -.689E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   969.5 0.000E+00  89 0.505E-02 0.505E-02 -.782E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   969.5 0.000E+00  88 0.464E-02 0.464E-02 -.209E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   972.0 0.000E+00  94 0.286E-02 0.286E-02 -.544E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   972.0 0.000E+00  93 0.447E-02 0.447E-02 -.196E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   972.0 0.000E+00  92 0.628E-02 0.628E-02 -.404E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   972.0 0.000E+00  91 0.726E-02 0.725E-02 -.586E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   972.0 0.000E+00  90 0.508E-02 0.508E-02 -.688E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   972.0 0.000E+00  89 0.505E-02 0.505E-02 -.781E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   972.0 0.000E+00  88 0.464E-02 0.463E-02 -.209E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   974.6 0.000E+00  94 0.286E-02 0.286E-02 -.543E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   974.6 0.000E+00  93 0.447E-02 0.446E-02 -.196E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   974.6 0.000E+00  92 0.628E-02 0.627E-02 -.404E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   974.6 0.000E+00  91 0.725E-02 0.725E-02 -.586E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   974.6 0.000E+00  90 0.508E-02 0.508E-02 -.688E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   974.6 0.000E+00  89 0.505E-02 0.505E-02 -.781E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   974.6 0.000E+00  88 0.463E-02 0.463E-02 -.208E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   978.4 0.000E+00  94 0.286E-02 0.286E-02 -.541E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   978.4 0.000E+00  93 0.446E-02 0.446E-02 -.196E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   978.4 0.000E+00  92 0.627E-02 0.627E-02 -.403E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   978.4 0.000E+00  91 0.725E-02 0.725E-02 -.585E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   978.4 0.000E+00  90 0.508E-02 0.507E-02 -.687E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   978.4 0.000E+00  89 0.505E-02 0.504E-02 -.780E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   978.4 0.000E+00  88 0.463E-02 0.462E-02 -.208E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   982.3 0.000E+00  94 0.286E-02 0.285E-02 -.538E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   982.3 0.000E+00  93 0.446E-02 0.446E-02 -.195E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   982.3 0.000E+00  92 0.627E-02 0.627E-02 -.403E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   982.3 0.000E+00  91 0.725E-02 0.725E-02 -.584E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   982.3 0.000E+00  90 0.507E-02 0.507E-02 -.686E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   982.3 0.000E+00  89 0.504E-02 0.504E-02 -.779E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   982.3 0.000E+00  88 0.462E-02 0.462E-02 -.207E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   988.0 0.000E+00  94 0.285E-02 0.285E-02 -.536E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   988.0 0.000E+00  93 0.446E-02 0.446E-02 -.195E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   988.0 0.000E+00  92 0.627E-02 0.626E-02 -.402E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   988.0 0.000E+00  91 0.725E-02 0.724E-02 -.583E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   988.0 0.000E+00  90 0.507E-02 0.507E-02 -.685E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   988.0 0.000E+00  89 0.504E-02 0.504E-02 -.778E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   988.0 0.000E+00  88 0.462E-02 0.461E-02 -.206E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21   993.8 0.000E+00  94 0.285E-02 0.284E-02 -.532E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21   993.8 0.000E+00  93 0.446E-02 0.445E-02 -.194E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21   993.8 0.000E+00  92 0.626E-02 0.626E-02 -.401E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21   993.8 0.000E+00  91 0.724E-02 0.724E-02 -.582E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21   993.8 0.000E+00  90 0.507E-02 0.507E-02 -.683E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21   993.8 0.000E+00  89 0.504E-02 0.504E-02 -.776E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21   993.8 0.000E+00  88 0.461E-02 0.460E-02 -.204E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21  1002.5 0.000E+00  94 0.284E-02 0.283E-02 -.528E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1002.5 0.000E+00  93 0.445E-02 0.445E-02 -.194E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1002.5 0.000E+00  92 0.626E-02 0.625E-02 -.400E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1002.5 0.000E+00  91 0.724E-02 0.723E-02 -.581E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1002.5 0.000E+00  90 0.507E-02 0.506E-02 -.682E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1002.5 0.000E+00  89 0.504E-02 0.503E-02 -.774E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1002.5 0.000E+00  88 0.460E-02 0.459E-02 -.203E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21  1011.1 0.000E+00  94 0.283E-02 0.282E-02 -.521E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1011.1 0.000E+00  93 0.445E-02 0.444E-02 -.193E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1011.1 0.000E+00  92 0.625E-02 0.624E-02 -.398E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1011.1 0.000E+00  91 0.723E-02 0.722E-02 -.579E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1011.1 0.000E+00  90 0.506E-02 0.506E-02 -.680E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1011.1 0.000E+00  89 0.503E-02 0.503E-02 -.772E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1011.1 0.000E+00  88 0.459E-02 0.457E-02 -.201E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21  1024.1 0.000E+00  94 0.282E-02 0.281E-02 -.515E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1024.1 0.000E+00  93 0.444E-02 0.443E-02 -.192E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1024.1 0.000E+00  92 0.624E-02 0.624E-02 -.397E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1024.1 0.000E+00  91 0.722E-02 0.721E-02 -.577E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1024.1 0.000E+00  90 0.506E-02 0.505E-02 -.677E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1024.1 0.000E+00  89 0.503E-02 0.502E-02 -.769E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1024.1 0.000E+00  88 0.457E-02 0.456E-02 -.199E-04 0.469E+03   0.049 0.210E+03 0.403E-02

117 21  1037.1 0.000E+00  94 0.281E-02 0.279E-02 -.505E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1037.1 0.000E+00  93 0.443E-02 0.442E-02 -.191E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1037.1 0.000E+00  92 0.624E-02 0.622E-02 -.394E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1037.1 0.000E+00  91 0.721E-02 0.720E-02 -.574E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1037.1 0.000E+00  90 0.505E-02 0.504E-02 -.674E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1037.1 0.000E+00  89 0.502E-02 0.501E-02 -.766E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1037.1 0.000E+00  88 0.456E-02 0.453E-02 -.195E-04 0.469E+03   0.048 0.210E+03 0.403E-02

117 21  1056.5 0.000E+00  94 0.279E-02 0.277E-02 -.495E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1056.5 0.000E+00  93 0.442E-02 0.441E-02 -.189E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1056.5 0.000E+00  92 0.622E-02 0.621E-02 -.392E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1056.5 0.000E+00  91 0.720E-02 0.719E-02 -.571E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1056.5 0.000E+00  90 0.504E-02 0.503E-02 -.671E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1056.5 0.000E+00  89 0.501E-02 0.500E-02 -.762E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1056.5 0.000E+00  88 0.453E-02 0.451E-02 -.192E-04 0.469E+03   0.048 0.210E+03 0.403E-02

117 21  1076.0 0.000E+00  94 0.277E-02 0.274E-02 -.480E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1076.0 0.000E+00  93 0.441E-02 0.440E-02 -.187E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1076.0 0.000E+00  92 0.621E-02 0.619E-02 -.389E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1076.0 0.000E+00  91 0.719E-02 0.717E-02 -.566E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1076.0 0.000E+00  90 0.503E-02 0.502E-02 -.666E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1076.0 0.000E+00  89 0.500E-02 0.499E-02 -.757E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1076.0 0.000E+00  88 0.451E-02 0.447E-02 -.188E-04 0.469E+03   0.048 0.210E+03 0.403E-02

117 21  1105.2 0.000E+00  94 0.274E-02 0.271E-02 -.462E-05 0.297E+03   0.102 0.232E+03 0.210E-02

117 21  1105.2 0.000E+00  93 0.440E-02 0.438E-02 -.185E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1105.2 0.000E+00  92 0.619E-02 0.618E-02 -.385E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1105.2 0.000E+00  91 0.717E-02 0.715E-02 -.562E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1105.2 0.000E+00  90 0.502E-02 0.501E-02 -.661E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1105.2 0.000E+00  89 0.499E-02 0.498E-02 -.751E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1105.2 0.000E+00  88 0.447E-02 0.444E-02 -.183E-04 0.469E+03   0.048 0.210E+03 0.403E-02

117 21  1134.4 0.000E+00  94 0.271E-02 0.265E-02 -.434E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1134.4 0.000E+00  93 0.438E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1134.4 0.000E+00  92 0.618E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1134.4 0.000E+00  91 0.715E-02 0.713E-02 -.556E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1134.4 0.000E+00  90 0.501E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1134.4 0.000E+00  89 0.498E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1134.4 0.000E+00  88 0.444E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1178.2 0.000E+00  94 0.265E-02 0.257E-02 -.396E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1178.2 0.000E+00  93 0.436E-02 0.433E-02 -.179E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1178.2 0.000E+00  92 0.615E-02 0.612E-02 -.375E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1178.2 0.000E+00  91 0.713E-02 0.710E-02 -.549E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1178.2 0.000E+00  90 0.499E-02 0.497E-02 -.647E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1178.2 0.000E+00  89 0.496E-02 0.495E-02 -.735E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1178.2 0.000E+00  88 0.438E-02 0.433E-02 -.170E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1178.2 0.000E+00  94 0.265E-02 0.265E-02 -.431E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1178.2 0.000E+00  93 0.436E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1178.2 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1178.2 0.000E+00  91 0.713E-02 0.713E-02 -.556E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1178.2 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1178.2 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1178.2 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1178.3 0.000E+00  94 0.265E-02 0.265E-02 -.430E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1178.3 0.000E+00  93 0.436E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1178.3 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1178.3 0.000E+00  91 0.713E-02 0.713E-02 -.556E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1178.3 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1178.3 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1178.3 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1178.4 0.000E+00  94 0.265E-02 0.265E-02 -.430E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1178.4 0.000E+00  93 0.436E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1178.4 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1178.4 0.000E+00  91 0.713E-02 0.713E-02 -.556E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1178.4 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1178.4 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1178.4 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1178.6 0.000E+00  94 0.265E-02 0.265E-02 -.430E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1178.6 0.000E+00  93 0.436E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1178.6 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1178.6 0.000E+00  91 0.713E-02 0.713E-02 -.556E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1178.6 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1178.6 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1178.6 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1178.8 0.000E+00  94 0.265E-02 0.265E-02 -.430E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1178.8 0.000E+00  93 0.436E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1178.8 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1178.8 0.000E+00  91 0.713E-02 0.712E-02 -.556E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1178.8 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1178.8 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1178.8 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1179.0 0.000E+00  94 0.265E-02 0.265E-02 -.430E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1179.0 0.000E+00  93 0.436E-02 0.436E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1179.0 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1179.0 0.000E+00  91 0.712E-02 0.712E-02 -.555E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1179.0 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1179.0 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1179.0 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1179.4 0.000E+00  94 0.265E-02 0.264E-02 -.429E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1179.4 0.000E+00  93 0.436E-02 0.435E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1179.4 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1179.4 0.000E+00  91 0.712E-02 0.712E-02 -.555E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1179.4 0.000E+00  90 0.499E-02 0.499E-02 -.654E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1179.4 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1179.4 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1179.7 0.000E+00  94 0.264E-02 0.264E-02 -.429E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1179.7 0.000E+00  93 0.435E-02 0.435E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1179.7 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1179.7 0.000E+00  91 0.712E-02 0.712E-02 -.555E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1179.7 0.000E+00  90 0.499E-02 0.499E-02 -.653E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1179.7 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1179.7 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1180.2 0.000E+00  94 0.264E-02 0.264E-02 -.429E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1180.2 0.000E+00  93 0.435E-02 0.435E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1180.2 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1180.2 0.000E+00  91 0.712E-02 0.712E-02 -.555E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1180.2 0.000E+00  90 0.499E-02 0.499E-02 -.653E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1180.2 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1180.2 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1180.7 0.000E+00  94 0.264E-02 0.264E-02 -.428E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1180.7 0.000E+00  93 0.435E-02 0.435E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1180.7 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1180.7 0.000E+00  91 0.712E-02 0.712E-02 -.555E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1180.7 0.000E+00  90 0.499E-02 0.499E-02 -.653E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1180.7 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1180.7 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1181.5 0.000E+00  94 0.264E-02 0.264E-02 -.427E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1181.5 0.000E+00  93 0.435E-02 0.435E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1181.5 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

117 21  1181.5 0.000E+00  91 0.712E-02 0.712E-02 -.555E-04 0.349E+03   0.088 0.154E+03 0.209E-02

117 21  1181.5 0.000E+00  90 0.499E-02 0.499E-02 -.653E-04 0.359E+03   0.080 0.526E+03 0.405E-02

117 21  1181.5 0.000E+00  89 0.496E-02 0.496E-02 -.743E-04 0.341E+03   0.087 0.608E+03 0.405E-02

117 21  1181.5 0.000E+00  88 0.438E-02 0.438E-02 -.176E-04 0.470E+03   0.048 0.209E+03 0.403E-02

117 21  1182.2 0.000E+00  94 0.264E-02 0.264E-02 -.426E-05 0.297E+03   0.101 0.232E+03 0.210E-02

117 21  1182.2 0.000E+00  93 0.435E-02 0.435E-02 -.182E-04 0.305E+03   0.102 0.220E+03 0.210E-02

117 21  1182.2 0.000E+00  92 0.615E-02 0.615E-02 -.380E-04 0.341E+03   0.089 0.164E+03 0.209E-02

